frame	timestamp	confidence	success	pose_Rx	pose_Ry	pose_Rz	AU01_r	AU02_r	AU04_r	AU05_r	AU06_r	AU07_r	AU09_r	AU10_r	AU12_r	AU14_r	AU15_r	AU17_r	AU20_r	AU23_r	AU25_r	AU26_r	AU45_r	stage
15423	616.88	0.98	1	-0.45	-0.096	-0.059	0.09	0	0	0	0.2	0.41	0.33	0.19	0	0.16	0	0.13	0.18	0	0.86	0.37	0.06	SST
15424	616.92	0.98	1	-0.449	-0.096	-0.059	0.04	0	0	0	0.22	0.4	0.32	0.21	0	0	0	0.12	0.13	0	0.88	0.38	0	SST
15425	616.96	0.98	1	-0.45	-0.097	-0.06	0.06	0	0	0	0.26	0.33	0.36	0.28	0	0	0	0.07	0.11	0	0.9	0.46	0	SST
15426	617	0.98	1	-0.449	-0.097	-0.06	0.09	0	0	0	0.28	0.24	0.38	0.34	0	0	0	0.02	0.11	0	0.93	0.53	0	SST
15427	617.04	0.98	1	-0.449	-0.097	-0.06	0.08	0	0	0	0.27	0.12	0.3	0.28	0	0	0.01	0.01	0.12	0	0.91	0.52	0	SST
15428	617.08	0.98	1	-0.447	-0.101	-0.06	0.08	0	0	0	0.27	0.06	0.24	0.23	0	0.02	0.09	0.08	0.08	0	0.84	0.49	0	SST
15429	617.12	0.98	1	-0.449	-0.099	-0.061	0.05	0	0	0	0.22	0.12	0.19	0.23	0	0.14	0.14	0.15	0.02	0	0.7	0.48	0	SST
15430	617.16	0.98	1	-0.45	-0.093	-0.062	0.03	0	0	0	0.2	0.23	0.25	0.32	0	0.24	0.25	0.25	0.02	0	0.63	0.47	0	SST
15431	617.2	0.98	1	-0.45	-0.093	-0.062	0	0	0	0	0.16	0.3	0.26	0.38	0	0.3	0.25	0.29	0.01	0	0.59	0.46	0	SST
15432	617.24	0.98	1	-0.45	-0.093	-0.062	0	0	0	0	0.14	0.2	0.2	0.34	0	0.24	0.21	0.32	0.07	0	0.58	0.34	0	SST
15433	617.28	0.98	1	-0.443	-0.095	-0.061	0	0	0	0	0.13	0.11	0.14	0.3	0	0.22	0.09	0.36	0.17	0	0.53	0.19	0	SST
15434	617.32	0.98	1	-0.443	-0.095	-0.06	0	0	0	0	0.11	0.12	0.12	0.3	0	0.33	0.02	0.38	0.17	0	0.42	0.26	0	SST
15435	617.36	0.98	1	-0.438	-0.093	-0.058	0	0	0	0	0.09	0.2	0.16	0.39	0	0.44	0.04	0.38	0.12	0	0.35	0.4	0	SST
15436	617.4	0.98	1	-0.438	-0.094	-0.058	0	0	0	0	0.08	0.24	0.18	0.41	0	0.55	0.05	0.34	0.01	0	0.27	0.57	0	SST
15437	617.44	0.98	1	-0.438	-0.094	-0.057	0	0	0	0	0.13	0.25	0.25	0.32	0	0.35	0.09	0.21	0.04	0	0.31	0.43	0	SST
15438	617.48	0.98	1	-0.447	-0.093	-0.055	0	0	0	0	0.18	0.22	0.32	0.22	0	0.17	0.13	0.15	0.04	0	0.34	0.33	0	SST
15439	617.52	0.98	1	-0.447	-0.094	-0.054	0.03	0	0	0	0.17	0.3	0.32	0.16	0	0.11	0.18	0.19	0.03	0	0.44	0.36	0	SST
15440	617.56	0.98	1	-0.445	-0.092	-0.051	0.07	0	0	0	0.11	0.36	0.23	0.2	0	0.17	0.19	0.26	0	0	0.5	0.42	0	SST
15441	617.6	0.98	1	-0.445	-0.093	-0.051	0.1	0	0	0	0.06	0.46	0.14	0.22	0	0.24	0.17	0.27	0	0	0.55	0.49	0	SST
15442	617.64	0.98	1	-0.445	-0.093	-0.051	0.14	0	0	0	0.08	0.5	0.19	0.17	0	0.22	0.14	0.27	0	0	0.53	0.49	0	SST
15443	617.68	0.98	1	-0.443	-0.094	-0.047	0.19	0	0	0	0.09	0.53	0.24	0.12	0	0.29	0.08	0.38	0	0	0.48	0.58	0	SST
15444	617.72	0.98	1	-0.442	-0.094	-0.047	0.17	0	0	0	0.07	0.54	0.24	0.07	0	0.22	0.05	0.43	0	0	0.3	0.57	0.06	SST
15445	617.76	0.98	1	-0.443	-0.094	-0.047	0.1	0	0	0	0.03	0.48	0.18	0.09	0	0.13	0.04	0.37	0	0	0.14	0.51	0.09	SST
15446	617.8	0.98	1	-0.443	-0.095	-0.047	0.02	0	0	0	0	0.41	0.12	0.1	0	0.01	0.05	0.31	0	0	0	0.42	0.13	SST
15447	617.84	0.98	1	-0.444	-0.095	-0.047	0.03	0	0	0	0.05	0.29	0.12	0.12	0	0.08	0.09	0.22	0	0	0.1	0.52	0.07	SST
15448	617.88	0.98	1	-0.443	-0.091	-0.049	0.05	0.01	0	0	0.09	0.22	0.16	0.08	0	0.15	0.07	0.13	0	0	0.17	0.57	0.04	SST
15449	617.92	0.98	1	-0.444	-0.091	-0.05	0.1	0.01	0	0	0.12	0.21	0.15	0.05	0	0.14	0.05	0.06	0	0	0.35	0.56	0	SST
15450	617.96	0.98	1	-0.446	-0.089	-0.049	0.12	0.01	0	0	0.11	0.22	0.14	0.02	0	0.07	0	0.05	0	0	0.45	0.41	0.01	SST
15451	618	0.98	1	-0.446	-0.09	-0.05	0.16	0	0	0	0.11	0.23	0.1	0.04	0	0	0	0.07	0	0	0.58	0.32	0.03	SST
15452	618.04	0.98	1	-0.446	-0.09	-0.05	0.1	0	0	0	0.09	0.14	0.08	0.09	0	0.13	0.05	0.09	0.08	0	0.43	0.19	0.03	SST
15453	618.08	0.98	1	-0.447	-0.086	-0.048	0.06	0	0	0	0.08	0.11	0.07	0.15	0	0.28	0.09	0.14	0.15	0	0.27	0.1	0.02	SST
15454	618.12	0.98	1	-0.446	-0.086	-0.049	0	0	0	0	0.07	0.03	0.05	0.13	0	0.29	0.15	0.14	0.15	0	0.17	0.06	0	SST
15455	618.16	0.98	1	-0.45	-0.087	-0.049	0	0	0	0	0.07	0.03	0.07	0.08	0	0.17	0.15	0.09	0.06	0	0.19	0.1	0	SST
15456	618.2	0.98	1	-0.452	-0.087	-0.05	0	0	0	0.01	0.08	0.03	0.05	0.03	0	0.06	0.2	0.07	0	0	0.29	0.22	0	SST
15457	618.24	0.98	1	-0.45	-0.088	-0.049	0	0	0	0.01	0.19	0.03	0.07	0.11	0	0.32	0.26	0.06	0	0.03	0.3	0.16	0.03	SST
15458	618.28	0.98	1	-0.453	-0.091	-0.051	0	0	0	0.01	0.29	0.03	0.05	0.22	0	0.48	0.34	0.05	0	0.06	0.42	0.18	0.08	SST
15459	618.32	0.98	1	-0.453	-0.091	-0.05	0	0	0	0	0.41	0	0.06	0.36	0	0.73	0.25	0	0	0.12	0.27	0.14	0.08	SST
15460	618.36	0.98	1	-0.452	-0.083	-0.051	0	0	0	0	0.43	0.02	0.04	0.45	0.02	0.81	0.14	0	0	0.18	0.17	0.21	0.05	SST
15461	618.4	0.98	1	-0.452	-0.083	-0.051	0	0	0	0	0.48	0.02	0.02	0.5	0.03	0.97	0	0	0	0.25	0	0.22	0	SST
15462	618.44	0.98	1	-0.452	-0.082	-0.051	0	0	0	0	0.51	0.12	0.05	0.58	0.09	1.27	0	0	0	0.3	0	0.41	0	SST
15463	618.48	0.98	1	-0.455	-0.076	-0.052	0	0	0	0	0.57	0.21	0.09	0.7	0.16	1.52	0	0	0	0.3	0	0.55	0	SST
15464	618.52	0.98	1	-0.458	-0.074	-0.052	0	0	0	0	0.66	0.32	0.19	0.78	0.21	1.54	0	0	0	0.25	0	0.6	0	SST
15465	618.56	0.98	1	-0.463	-0.078	-0.055	0	0	0	0	0.71	0.37	0.26	0.75	0.22	1.3	0	0	0	0.2	0	0.46	0	SST
15466	618.6	0.98	1	-0.462	-0.078	-0.055	0	0	0	0	0.74	0.44	0.32	0.68	0.2	1.07	0	0	0	0.18	0	0.38	0	SST
15467	618.64	0.98	1	-0.462	-0.078	-0.055	0	0	0	0	0.66	0.4	0.33	0.58	0.15	0.98	0	0	0	0.13	0	0.34	0	SST
15468	618.68	0.98	1	-0.464	-0.078	-0.057	0	0	0	0	0.61	0.24	0.3	0.46	0.12	0.79	0	0	0	0.07	0	0.21	0	SST
15469	618.72	0.98	1	-0.464	-0.074	-0.054	0	0	0	0	0.52	0.09	0.27	0.36	0.06	0.54	0	0	0	0	0	0.2	0	SST
15470	618.76	0.98	1	-0.464	-0.076	-0.053	0	0	0	0	0.51	0.12	0.24	0.36	0.06	0.3	0	0.02	0	0	0	0.19	0	SST
15471	618.8	0.98	1	-0.463	-0.076	-0.053	0	0	0	0	0.5	0.23	0.22	0.38	0.04	0.18	0	0.01	0	0	0.02	0.27	0	SST
15472	618.84	0.98	1	-0.463	-0.077	-0.053	0	0	0	0	0.5	0.32	0.17	0.35	0.02	0.18	0.04	0.01	0	0	0.04	0.25	0	SST
15473	618.88	0.98	1	-0.463	-0.078	-0.054	0	0	0	0	0.48	0.27	0.11	0.29	0.02	0.24	0.1	0	0	0	0.06	0.24	0	SST
15474	618.92	0.98	1	-0.463	-0.078	-0.054	0.02	0	0	0	0.45	0.22	0.05	0.25	0	0.22	0.19	0	0	0	0.04	0.16	0	SST
15475	618.96	0.98	1	-0.467	-0.082	-0.055	0.03	0.01	0	0	0.45	0.19	0.03	0.29	0	0.17	0.22	0	0	0	0.02	0.07	0	SST
15476	619	0.98	1	-0.467	-0.082	-0.055	0.03	0.01	0	0	0.45	0.22	0.01	0.34	0	0.14	0.23	0	0	0	0	0	0	SST
15477	619.04	0.98	1	-0.467	-0.083	-0.055	0.01	0.01	0	0	0.46	0.16	0.03	0.35	0	0.11	0.29	0	0	0	0	0.01	0	SST
15478	619.08	0.98	1	-0.465	-0.083	-0.055	0.01	0	0	0	0.46	0.08	0.06	0.35	0	0.08	0.35	0	0	0	0	0.03	0	SST
15479	619.12	0.98	1	-0.464	-0.083	-0.055	0	0	0	0	0.46	0	0.1	0.34	0	0.07	0.42	0	0	0	0	0.06	0	SST
15480	619.16	0.98	1	-0.464	-0.083	-0.055	0	0	0	0.01	0.41	0	0.09	0.25	0	0.09	0.43	0	0	0	0.01	0.17	0	SST
15481	619.2	0.98	1	-0.46	-0.083	-0.055	0	0	0	0.01	0.35	0	0.04	0.14	0	0.05	0.48	0	0	0	0.04	0.22	0	SST
15482	619.24	0.98	1	-0.46	-0.083	-0.055	0	0	0	0.01	0.32	0.12	0	0.14	0	0.06	0.51	0.02	0	0	0.04	0.25	0	SST
15483	619.28	0.98	1	-0.461	-0.087	-0.055	0	0	0	0	0.34	0.2	0	0.2	0	0.04	0.53	0.04	0	0	0.03	0.2	0	SST
15484	619.32	0.98	1	-0.46	-0.087	-0.055	0	0	0	0	0.35	0.27	0	0.26	0	0.08	0.51	0.11	0	0	0	0.17	0	SST
15485	619.36	0.98	1	-0.46	-0.087	-0.055	0	0	0	0	0.34	0.16	0.01	0.22	0	0.04	0.42	0.09	0	0	0	0.11	0	SST
15486	619.4	0.98	1	-0.457	-0.087	-0.055	0	0	0	0	0.34	0.08	0.01	0.22	0	0.03	0.34	0.07	0	0	0.02	0.05	0	SST
15487	619.44	0.98	1	-0.457	-0.087	-0.055	0	0	0	0	0.37	0.01	0.03	0.18	0	0.05	0.3	0.03	0	0	0.02	0.1	0	SST
15488	619.48	0.98	1	-0.456	-0.085	-0.054	0.01	0	0	0	0.39	0.01	0.03	0.11	0	0.13	0.34	0.06	0	0	0.02	0.2	0	SST
15489	619.52	0.98	1	-0.456	-0.085	-0.054	0.02	0	0	0	0.41	0.01	0.05	0.05	0	0.17	0.39	0.11	0	0	0	0.31	0	SST
15490	619.56	0.98	1	-0.456	-0.086	-0.054	0.02	0	0	0	0.35	0.01	0.03	0.05	0	0.12	0.44	0.08	0	0.02	0	0.29	0	SST
15491	619.6	0.98	1	-0.455	-0.086	-0.055	0.01	0	0	0	0.31	0.01	0.02	0.1	0	0.05	0.4	0.05	0	0.03	0	0.24	0	SST
15492	619.64	0.98	1	-0.456	-0.086	-0.056	0	0	0	0	0.32	0.21	0.02	0.16	0	0	0.43	0.03	0	0.03	0	0.17	0.04	SST
15493	619.68	0.98	1	-0.455	-0.083	-0.055	0	0	0	0	0.38	0.45	0.06	0.21	0	0	0.46	0.03	0	0.01	0.01	0.11	0.05	SST
15494	619.72	0.98	1	-0.455	-0.084	-0.056	0	0	0	0	0.43	0.7	0.09	0.23	0	0	0.57	0.03	0	0	0.02	0.08	0.05	SST
15495	619.76	0.98	1	-0.455	-0.084	-0.056	0	0	0	0	0.47	0.5	0.16	0.2	0	0	0.42	0	0	0	0.02	0.04	0.48	SST
15496	619.8	0.98	1	-0.45	-0.089	-0.058	0	0	0	0	0.52	0.26	0.23	0.19	0	0	0.29	0	0	0	0.01	0.01	0.92	SST
15497	619.84	0.98	1	-0.45	-0.09	-0.057	0	0	0	0	0.53	0.01	0.24	0.17	0.02	0	0.11	0	0	0	0.01	0	1.58	SST
15498	619.88	0.98	1	-0.449	-0.09	-0.056	0	0.11	0	0	0.48	0	0.16	0.14	0.05	0	0.12	0	0	0	0.01	0	1.8	SST
15499	619.92	0.98	1	-0.454	-0.088	-0.055	0	0.14	0	0	0.42	0	0.09	0.06	0.06	0	0.13	0	0	0	0.03	0	1.98	SST
15500	619.96	0.98	1	-0.456	-0.086	-0.055	0	0.16	0	0	0.47	0	0.05	0.02	0.06	0	0.26	0	0	0	0.01	0	1.97	SST
15501	620	0.98	1	-0.457	-0.083	-0.055	0	0.1	0	0	0.5	0	0.05	0	0.06	0	0.31	0	0	0	0.01	0.01	1.95	SST
15502	620.04	0.98	1	-0.457	-0.083	-0.055	0	0.06	0	0	0.49	0	0.08	0.07	0.08	0	0.28	0	0	0	0	0.01	1.79	SST
15503	620.08	0.98	1	-0.458	-0.087	-0.057	0	0.04	0	0	0.44	0	0.11	0.14	0.1	0	0.18	0	0	0	0	0.01	1.57	SST
15504	620.12	0.98	1	-0.457	-0.087	-0.058	0	0	0	0	0.42	0	0.15	0.19	0.09	0	0.15	0.01	0	0	0	0	1.36	SST
15505	620.16	0.98	1	-0.457	-0.09	-0.06	0	0	0	0	0.43	0	0.15	0.23	0.05	0.03	0.16	0.01	0	0	0.06	0.06	1.23	SST
15506	620.2	0.98	1	-0.458	-0.088	-0.057	0	0	0	0	0.44	0	0.2	0.25	0.02	0.03	0.14	0.01	0	0	0.1	0.08	1.14	SST
15507	620.24	0.98	1	-0.458	-0.09	-0.057	0	0	0	0	0.46	0	0.18	0.3	0	0.05	0.18	0	0	0	0.14	0.09	0.83	SST
15508	620.28	0.98	1	-0.455	-0.092	-0.058	0	0	0	0	0.48	0	0.15	0.27	0	0.04	0.22	0	0	0	0.12	0.03	0.62	SST
15509	620.32	0.98	1	-0.455	-0.093	-0.059	0	0	0	0	0.51	0	0.13	0.29	0	0.05	0.32	0	0	0	0.1	0.01	0.39	SST
15510	620.36	0.98	1	-0.455	-0.093	-0.059	0	0	0	0	0.49	0	0.15	0.21	0	0.04	0.32	0	0	0	0.13	0.14	0.41	SST
15511	620.4	0.98	1	-0.459	-0.088	-0.058	0	0	0	0	0.47	0	0.18	0.2	0	0	0.37	0	0	0	0.13	0.26	0.43	SST
15512	620.44	0.98	1	-0.46	-0.087	-0.058	0	0	0	0	0.44	0.02	0.21	0.2	0	0	0.32	0	0.01	0	0.16	0.26	0.52	SST
15513	620.48	0.98	1	-0.46	-0.09	-0.058	0	0	0	0	0.43	0.02	0.2	0.2	0	0	0.27	0.03	0.03	0	0.16	0.12	0.58	SST
15514	620.52	0.98	1	-0.461	-0.09	-0.058	0	0	0	0	0.41	0.03	0.17	0.18	0	0	0.22	0.07	0.03	0	0.18	0	0.63	SST
15515	620.56	0.98	1	-0.461	-0.09	-0.058	0	0	0	0	0.42	0.02	0.13	0.13	0	0.01	0.24	0.07	0.11	0	0.17	0	0.51	SST
15516	620.6	0.98	1	-0.461	-0.087	-0.059	0	0	0	0	0.41	0.02	0.09	0.1	0.03	0.01	0.27	0.08	0.09	0	0.17	0	0.38	SST
15517	620.64	0.98	1	-0.464	-0.087	-0.06	0	0	0	0	0.39	0	0.04	0.05	0.03	0.01	0.39	0.05	0.16	0	0.16	0	0.26	SST
15518	620.68	0.98	1	-0.462	-0.085	-0.06	0	0	0	0	0.37	0	0	0.06	0.03	0.02	0.38	0.04	0.09	0	0.13	0.02	0.25	SST
15519	620.72	0.98	1	-0.464	-0.085	-0.06	0	0	0	0	0.37	0	0	0.09	0	0.04	0.4	0	0.13	0	0.06	0.06	0.24	SST
15520	620.76	0.98	1	-0.463	-0.085	-0.06	0	0	0	0	0.37	0	0.01	0.17	0	0.08	0.25	0.03	0.21	0	0.02	0.08	0.16	SST
15521	620.8	0.98	1	-0.463	-0.079	-0.06	0	0	0	0	0.35	0	0.05	0.18	0	0.13	0.24	0.08	0.36	0	0	0.06	0.11	SST
15522	620.84	0.98	1	-0.464	-0.078	-0.06	0	0	0	0	0.35	0	0.05	0.25	0	0.11	0.39	0.12	0.43	0	0.1	0.03	0.13	SST
15523	620.88	0.98	1	-0.465	-0.075	-0.06	0	0	0	0	0.34	0	0.03	0.28	0	0.07	0.58	0.14	0.45	0	0.19	0	0.24	SST
15524	620.92	0.98	1	-0.466	-0.075	-0.06	0	0	0	0	0.34	0	0	0.3	0	0	0.72	0.12	0.47	0	0.26	0	0.34	SST
15525	620.96	0.98	1	-0.466	-0.075	-0.06	0	0	0	0	0.37	0	0	0.38	0	0.01	0.52	0.19	0.49	0	0.16	0	0.32	SST
15526	621	0.98	1	-0.458	-0.077	-0.054	0	0	0	0	0.39	0.01	0	0.46	0	0.01	0.34	0.24	0.36	0	0.07	0	0.29	SST
15527	621.04	0.98	1	-0.458	-0.077	-0.054	0	0	0	0	0.39	0.01	0	0.51	0	0.15	0.23	0.28	0.3	0	0.08	0	0.16	SST
15528	621.08	0.98	1	-0.46	-0.077	-0.052	0	0	0	0	0.35	0.01	0	0.33	0	0.14	0.41	0.19	0.27	0	0.08	0.04	0.07	SST
15529	621.12	0.98	1	-0.457	-0.075	-0.051	0	0	0	0	0.32	0	0	0.18	0	0.14	0.62	0.17	0.29	0	0.09	0.09	0	SST
15530	621.16	0.98	1	-0.457	-0.074	-0.051	0	0	0	0	0.26	0	0.03	0.14	0	0.11	0.55	0.23	0.33	0	0.08	0.09	0	SST
15531	621.2	0.98	1	-0.456	-0.073	-0.052	0	0	0	0	0.21	0	0.08	0.21	0	0.11	0.32	0.35	0.39	0	0.15	0.05	0	SST
15532	621.24	0.98	1	-0.456	-0.073	-0.051	0	0	0	0	0.23	0	0.09	0.27	0	0.28	0.2	0.49	0.51	0.01	0.15	0	0	SST
15533	621.28	0.98	1	-0.456	-0.075	-0.053	0	0	0	0	0.32	0	0.08	0.3	0	0.3	0.25	0.56	0.52	0.03	0.09	0	0	SST
15534	621.32	0.98	1	-0.457	-0.075	-0.053	0	0.03	0	0	0.4	0	0.05	0.31	0	0.44	0.36	0.63	0.49	0.04	0.01	0	0	SST
15535	621.36	0.98	1	-0.457	-0.075	-0.053	0	0.05	0	0	0.4	0	0.06	0.3	0	0.44	0.32	0.62	0.45	0.04	0	0	0	SST
15536	621.4	0.98	1	-0.457	-0.075	-0.053	0	0.05	0	0	0.34	0	0.09	0.31	0	0.39	0.26	0.53	0.52	0.03	0	0	0	SST
15537	621.44	0.98	1	-0.46	-0.075	-0.054	0	0.12	0	0	0.32	0	0.07	0.22	0	0.24	0.34	0.32	0.56	0.01	0.11	0	0.76	SST
15538	621.48	0.98	1	-0.45	-0.075	-0.056	0.04	0.27	0	0	0.33	0	0.05	0.12	0	0.08	0.46	0.12	0.61	0	0.15	0	1.48	SST
15539	621.52	0.98	1	-0.459	-0.07	-0.056	0.1	0.42	0	0	0.39	0	0	0	0	0	0.65	0	0.61	0	0.22	0	2.21	SST
15540	621.56	0.98	1	-0.458	-0.072	-0.056	0.1	0.32	0	0	0.42	0	0.04	0	0	0.08	0.59	0.18	0.57	0	0.11	0	1.74	SST
15541	621.6	0.98	1	-0.462	-0.073	-0.062	0.06	0.15	0	0	0.39	0	0.09	0	0	0.09	0.42	0.31	0.53	0	0.07	0	1.4	SST
15542	621.64	0.98	1	-0.463	-0.072	-0.063	0	0	0	0	0.36	0	0.1	0.03	0	0.09	0.26	0.43	0.38	0	0.01	0	0.94	SST
15543	621.68	0.98	1	-0.46	-0.074	-0.061	0	0	0	0	0.32	0	0.06	0.06	0.01	0.02	0.34	0.31	0.28	0	0.02	0	0.88	SST
15544	621.72	0.98	1	-0.458	-0.075	-0.06	0	0	0	0	0.31	0	0.01	0.1	0.01	0.02	0.5	0.24	0.14	0	0.05	0	0.74	SST
15545	621.76	0.98	1	-0.457	-0.076	-0.06	0	0	0	0	0.29	0	0.01	0.17	0.01	0.02	0.53	0.17	0.18	0	0.04	0	0.68	SST
15546	621.8	0.98	1	-0.461	-0.072	-0.058	0	0	0	0	0.29	0	0.01	0.23	0	0	0.53	0.16	0.31	0	0.04	0	0.64	SST
15547	621.84	0.98	1	-0.46	-0.073	-0.058	0	0	0	0	0.29	0	0.02	0.28	0	0	0.52	0.14	0.45	0	0	0	0.64	SST
15548	621.88	0.98	1	-0.459	-0.073	-0.058	0	0	0	0	0.29	0	0.04	0.28	0	0	0.49	0.22	0.47	0	0.05	0.08	0.61	SST
15549	621.92	0.98	1	-0.462	-0.077	-0.06	0	0	0	0	0.28	0	0.07	0.28	0	0	0.31	0.29	0.46	0	0.11	0.14	0.53	SST
15550	621.96	0.98	1	-0.462	-0.076	-0.061	0	0	0	0	0.28	0	0.12	0.27	0	0.06	0.24	0.35	0.37	0	0.11	0.26	0.37	SST
15551	622	0.98	1	-0.464	-0.078	-0.062	0	0	0	0	0.29	0.01	0.17	0.31	0	0.13	0.29	0.33	0.3	0	0.06	0.23	0.26	SST
15552	622.04	0.98	1	-0.464	-0.078	-0.062	0	0	0	0	0.29	0.01	0.15	0.26	0	0.13	0.48	0.23	0.28	0	0.07	0.2	0.28	SST
15553	622.08	0.98	1	-0.465	-0.077	-0.06	0	0	0	0	0.28	0.01	0.11	0.25	0	0.07	0.39	0.18	0.22	0	0.15	0.13	0.29	SST
15554	622.12	0.98	1	-0.464	-0.077	-0.059	0	0	0	0	0.27	0	0.04	0.18	0	0	0.35	0.1	0.15	0	0.2	0.08	0.27	SST
15555	622.16	0.98	1	-0.464	-0.077	-0.06	0	0	0	0	0.19	0	0.02	0.14	0	0	0.34	0.16	0	0	0.25	0.05	0.12	SST
15556	622.2	0.98	1	-0.463	-0.078	-0.054	0	0	0	0	0.12	0	0.01	0.07	0	0	0.4	0.2	0	0	0.28	0	0.05	SST
15557	622.24	0.98	1	-0.462	-0.079	-0.054	0	0	0	0	0.06	0	0	0	0	0.02	0.42	0.22	0.03	0	0.31	0	0	SST
15558	622.28	0.98	1	-0.462	-0.08	-0.054	0	0	0	0	0.1	0	0	0.02	0	0.06	0.46	0.21	0.03	0	0.35	0	0	SST
15559	622.32	0.98	1	-0.459	-0.08	-0.054	0	0	0	0	0.14	0	0	0.05	0	0.13	0.59	0.19	0.04	0	0.37	0.01	0	SST
15560	622.36	0.98	1	-0.459	-0.08	-0.054	0	0	0	0	0.16	0	0	0.05	0	0.12	0.55	0.13	0.03	0	0.29	0.01	0	SST
15561	622.4	0.98	1	-0.457	-0.08	-0.052	0	0	0	0	0.14	0	0	0.03	0	0.08	0.36	0.06	0.09	0	0.16	0.01	0.02	SST
15562	622.44	0.98	1	-0.455	-0.082	-0.052	0	0	0	0	0.13	0	0.02	0	0	0.01	0.16	0	0.14	0	0.05	0	0.07	SST
15563	622.48	0.98	1	-0.454	-0.082	-0.052	0	0	0	0	0.24	0	0.04	0.04	0	0	0.12	0.05	0.12	0	0.06	0	0.09	SST
15564	622.52	0.98	1	-0.46	-0.085	-0.06	0	0	0	0	0.31	0	0.03	0.1	0	0	0.15	0.11	0.06	0	0.04	0.08	0.07	SST
15565	622.56	0.98	1	-0.461	-0.082	-0.062	0	0	0	0	0.41	0	0.02	0.13	0	0	0.18	0.21	0	0	0.06	0.08	0.07	SST
15566	622.6	0.98	1	-0.465	-0.082	-0.064	0	0	0	0	0.39	0	0.01	0.11	0	0	0.22	0.23	0	0	0.08	0.08	0.08	SST
15567	622.64	0.98	1	-0.464	-0.081	-0.065	0	0	0	0	0.39	0	0.02	0.06	0	0	0.16	0.23	0	0	0.11	0	0.12	SST
15568	622.68	0.98	1	-0.464	-0.081	-0.065	0	0	0	0	0.37	0.04	0.02	0.11	0	0.08	0.11	0.3	0	0	0.13	0	0.07	SST
15569	622.72	0.98	1	-0.462	-0.083	-0.064	0	0	0	0	0.35	0.05	0.01	0.16	0	0.14	0.16	0.36	0	0	0.18	0	0.04	SST
15570	622.76	0.98	1	-0.463	-0.084	-0.064	0	0	0	0	0.32	0.05	0.01	0.18	0	0.18	0.18	0.42	0	0	0.19	0.09	0	SST
15571	622.8	0.98	1	-0.46	-0.084	-0.064	0	0	0	0	0.28	0.01	0.05	0.14	0	0.1	0.18	0.3	0.01	0	0.22	0.13	0	SST
15572	622.84	0.98	1	-0.46	-0.084	-0.064	0	0	0	0	0.24	0	0.08	0.1	0	0.04	0.16	0.24	0.01	0	0.23	0.16	0	SST
15573	622.88	0.98	1	-0.46	-0.084	-0.064	0	0	0	0	0.28	0	0.1	0.06	0	0	0.11	0.23	0.01	0	0.23	0.07	0	SST
15574	622.92	0.98	1	-0.456	-0.085	-0.063	0	0	0	0	0.32	0.05	0.09	0.03	0	0.03	0.13	0.3	0.01	0	0.19	0.03	0	SST
15575	622.96	0.98	1	-0.457	-0.086	-0.063	0	0	0	0	0.4	0.15	0.09	0.06	0	0.06	0.12	0.36	0.01	0	0.1	0.15	0	SST
15576	623	0.98	1	-0.462	-0.085	-0.061	0	0	0	0	0.42	0.19	0.07	0.06	0	0.06	0.2	0.28	0	0.01	0.06	0.2	0	SST
15577	623.04	0.98	1	-0.459	-0.083	-0.062	0	0	0	0	0.44	0.18	0.04	0.06	0	0.04	0.25	0.19	0	0.03	0	0.2	0	SST
15578	623.08	0.98	1	-0.459	-0.083	-0.062	0	0	0	0	0.38	0.09	0.02	0	0	0.08	0.2	0.11	0	0.07	0.04	0.05	0	SST
15579	623.12	0.98	1	-0.458	-0.079	-0.061	0	0	0	0	0.35	0.05	0.02	0	0	0.13	0.11	0.12	0	0.09	0.08	0.01	0	SST
15580	623.16	0.98	1	-0.457	-0.079	-0.061	0	0	0	0	0.32	0.01	0.05	0	0	0.14	0	0.16	0	0.08	0.16	0.11	0	SST
15581	623.2	0.98	1	-0.456	-0.079	-0.059	0	0	0	0	0.32	0	0.08	0	0	0.08	0.11	0.13	0	0.04	0.19	0.11	0	SST
15582	623.24	0.98	1	-0.456	-0.08	-0.058	0	0	0	0	0.32	0	0.08	0	0	0.06	0.22	0.12	0	0.02	0.22	0.11	0	SST
15583	623.28	0.98	1	-0.456	-0.08	-0.057	0	0	0	0	0.32	0	0.06	0	0	0.07	0.28	0.2	0	0	0.15	0.17	0	SST
15584	623.32	0.98	1	-0.46	-0.08	-0.059	0	0	0	0	0.34	0	0.02	0.01	0	0.07	0.2	0.31	0	0	0.12	0.35	0	SST
15585	623.36	0.98	1	-0.46	-0.08	-0.059	0	0	0	0	0.39	0	0.08	0.01	0	0.04	0.14	0.39	0	0	0.06	0.45	0.24	SST
15586	623.4	0.98	1	-0.462	-0.081	-0.062	0	0	0	0	0.43	0	0.18	0	0	0.02	0.1	0.36	0	0	0.06	0.36	0.45	SST
15587	623.44	0.98	1	-0.462	-0.081	-0.063	0	0	0	0	0.49	0	0.28	0	0	0	0.06	0.34	0	0	0.02	0.23	0.68	SST
15588	623.48	0.98	1	-0.462	-0.08	-0.063	0	0	0	0	0.48	0.01	0.23	0	0	0	0.01	0.24	0	0	0.03	0.12	0.69	SST
